stop_id,stop_name,stop_lat,stop_lon
0604,TIDEWATER & CHARLOTTE,  36.847786, -76.277415
0605,OCEAN VIEW & 8TH VIEW,  36.965177, -76.272444
0606,OCEAN VIEW & 7TH VIEW,  36.963872, -76.268233
0607,OCEAN VIEW & 6TH VIEW,  36.962719, -76.265829
0608,OCEAN VIEW & 4TH VIEW,  36.959578, -76.261023
0609,OCEAN VIEW & MASON CREEK,  36.957773, -76.256383
0610,OCEAN VIEW & FIRST VIEW,  36.956320, -76.254101
0611,BRAMBLETON & POSEY,  36.853626, -76.283234
0612,BRAMBLETON & LINCOLN,  36.853333, -76.281234
0613,BRAMBLETON & CHURCH,  36.852960, -76.280049
0614,BRAMBLETON & TIDEWATER,  36.851403, -76.277726
0615,PARK & PRESIDENTIAL,  36.847049, -76.269992
0616,PARK & BOND,  36.849154, -76.267961
0617,CORPREW & MARATHON,  36.850476, -76.262866
0618,CORPREW & PRESIDENTIAL,  36.850458, -76.261020
0619,CORPREW & OAKLAWN,  36.850440, -76.259223
0620,CORPREW & MAJESTIC,  36.850476, -76.257095
0621,CORPREW & WOLFERTON,  36.850260, -76.249666
0622,BALLENTINE & MIDDLE TOWNE,  36.847994, -76.251562
0623,TIDEWATER & TWILLEY,  36.939270, -76.254864
0625,TIDEWATER & BECK,  36.937256, -76.254523
0626,SEWELLS POINT & DENVER,  36.872586, -76.232278
0627,KIMBALL & FORBES,  36.843083, -76.260372
0628,KIMBALL & MAJESTIC,  36.842765, -76.257904
0629,KIMBALL & NORCHESTER,  36.842352, -76.255332
0630,KIMBALL & BALLENTINE,  36.842173, -76.253677
0633,CENTER & NEWTOWN,  36.847370, -76.183809
0634,SCOTT & VIRGINIA BEACH,  36.853603, -76.242076
0635,GATLING & TRICI,  36.849958, -76.239942
0636,VIRGINIA BEACH & INGLESIDE,  36.854465, -76.238901
0637,VIRGINIA BEACH & KINGWOOD,  36.855161, -76.235476
0638,VIRGINIA BEACH & AZALEA GARDEN,  36.855739, -76.232443
0639,AZALEA GARDEN & VIRGINIA BEACH,  36.857086, -76.232588
0640,AZALEA GARDEN & VILLAGE,  36.862403, -76.234326
0641,AZALEA GARDEN & PRINCESS ANNE,  36.866448, -76.234950
0642,AZALEA GARDEN & EARLY,  36.868884, -76.233401
0643,SEWELLS POINT & LARKIN,  36.873631, -76.232449
0644,SEWELLS POINT & BRUCE,  36.874956, -76.232655
0645,SEWELLS POINT & LITTLE JOHN,  36.878691, -76.233286
0646,SEWELLS POINT & DOLPHIN,  36.880698, -76.233626
0647,SEWELLS POINT & NORVIEW,  36.889230, -76.238280
0649,SEWELLS POINT & PARTRIDGE,  36.895161, -76.239725
0650,SEWELLS POINT & QUAIL,  36.896969, -76.241077
0651,SEWELLS POINT & PHILPOTTS,  36.898919, -76.242228
0652,PHILPOTTS & PALEM,  36.899000, -76.243602
0653,PHILPOTTS & PARTRIDGE,  36.898980, -76.246145
0654,PHILPOTTS & PIERCE,  36.898737, -76.248847
0656,WIDGEON & WHITEHORN,  36.901873, -76.254551
0657,WIDGEON & PUGH,  36.902304, -76.250543
0658,WIDGEON & THAXTON,  36.902330, -76.247453
0659,WIDGEON & MINNIE,  36.902367, -76.244938
0660,SEWELLS POINT & KITTREL,  36.904512, -76.242883
0661,SEWELLS POINT & KANE,  36.906651, -76.243856
0662,SEWELLS POINT & AVENUE E,  36.908286, -76.244700
0663,SEWELLS POINT & AVENUE H,  36.911385, -76.246287
0664,SEWELLS POINT & AVENUE I,  36.913257, -76.247758
0665,SEWELLS POINT & AVENUE I,  36.912481, -76.247117
0666,SEWELLS POINT & DENISON,  36.910086, -76.245751
0667,SEWELLS POINT & AVENUE E,  36.907861, -76.244610
0668,SEWELLS POINT & KENNEDY,  36.905744, -76.243510
0669,SEWELLS POINT & KITTRELL,  36.904492, -76.243000
0670,WIDGEON & MINNIE,  36.902467, -76.244716
0671,WIDGEON & THAXTON,  36.902425, -76.247225
0672,WIDGEON & PUGH,  36.902401, -76.250544
0673,WIDGEON & WHITEHORN,  36.901968, -76.254532
0675,SEWELLS POINT & QUAIL,  36.897063, -76.241318
0676,SEWELLS POINT & GREENWOOD,  36.893025, -76.239043
0677,SEWELLS POINT & CHESAPEAKE,  36.889074, -76.238374
0678,SEWELLS POINT & HAMPSHIRE,  36.887597, -76.237358
0679,SEWELLS POINT & TEXAS,  36.884863, -76.235412
0680,SEWELLS POINT & WINDERMERE,  36.883920, -76.234749
0681,SEWELLS POINT & KENNEBECK,  36.881493, -76.233911
0682,SEWELLS POINT & ATTERBURY,  36.876681, -76.233072
0683,SEWELLS POINT & WOOLSEY,  36.875292, -76.232844
0684,AZALEA GARDEN & EARLY,  36.869114, -76.233432
0685,AZALEA GARDEN & PRINCESS ANNE,  36.866059, -76.235287
0686,AZALEA GARDEN & VILLAGE,  36.861173, -76.233783
0687,AZALEA GARDEN & VIRGINIA BEACH,  36.856437, -76.232559
0688,VIRGINIA BEACH & AZALEA GARDEN 2,  36.855759, -76.233766
0689,VIRGINIA BEACH & KINGWOOD,  36.855264, -76.236557
0690,VIRGINIA BEACH & INGLESIDE,  36.854671, -76.239604
0691,GATLING & WAKEFIELD,  36.849903, -76.238027
0692,BALLENTINE & CONNECTOR,  36.851846, -76.247850
0693,OCEAN VIEW & 11TH VIEW,  36.967211, -76.281204
0694,OCEAN VIEW & 12TH VIEW,  36.967262, -76.284362
0695,OCEAN VIEW & RICHVIEW,  36.967224, -76.289850
0696,OCEAN VIEW & 15TH VIEW,  36.967207, -76.293526
0698,KIMBALL & NORCHESTER,  36.842606, -76.256282
0699,KIMBALL & MAJESTIC,  36.842816, -76.257656
0700,KIMBALL & FORBES,  36.843203, -76.260675
0702,WIDGEON & GREGORY,  36.902411, -76.242771
0703,CORPREW & BALLENTINE,  36.850233, -76.249414
0704,CORPREW & MERRIMAC,  36.850653, -76.253121
0705,CORPREW & NORCHESTER,  36.850608, -76.255502
0706,CORPREW & MAJESTIC,  36.850556, -76.257681
0707,CORPREW & OAKLAWN,  36.850538, -76.258905
0709,CORPREW & COVENANT,  36.850572, -76.263683
0711,PARK & BOND,  36.849246, -76.268203
0712,PARK & OLNEY,  36.847930, -76.269374
0713,BRAMBLETON & MARSHALL,  36.847100, -76.271385
0717,SEWELLS POINT & NORVELLA,  36.886429, -76.236527
0718,CHAPEL & VIRGINIA BEACH,  36.855447, -76.276046
0719,OCEAN VIEW & MASON CREEK,  36.958196, -76.256696
0720,COLONIAL & BOISSEVAIN,  36.859555, -76.296099
0721,COLONIAL & GRAYDON,  36.862788, -76.294505
0722,COLONIAL & PRINCESS ANNE,  36.863772, -76.293992
0724,COLONIAL & SPOTSWOOD,  36.866563, -76.292795
0725,COLONIAL & WASHINGTON,  36.867244, -76.292498
0726,COLONIAL & 25TH,  36.872124, -76.290427
0727,COLONIAL & 27TH,  36.873533, -76.289816
0728,COLONIAL & 29TH,  36.874930, -76.289164
0729,COLONIAL & 30TH,  36.875613, -76.288842
0730,COLONIAL & 31ST,  36.876287, -76.288516
0731,COLONIAL & 35TH,  36.878100, -76.288459
0732,NEWPORT & 37TH,  36.879414, -76.290476
0733,NEWPORT & GEORGIA,  36.880645, -76.290136
0734,NEWPORT & VIRGINIA,  36.882139, -76.289639
0735,NEWPORT & PENNSYLVANIA,  36.883596, -76.289110
0736,NEWPORT & NEW JERSEY,  36.885330, -76.288572
0737,NEWPORT & CONNECTICUT,  36.886576, -76.288074
0738,NEWPORT & CONNECTICUT,  36.886810, -76.288242
0739,NEWPORT & NEW JERSEY,  36.885328, -76.288747
0741,NEWPORT & PENNSYLVANIA,  36.883821, -76.289249
0742,NEWPORT & MARYLAND,  36.883095, -76.289500
0743,NEWPORT & VIRGINIA,  36.882344, -76.289751
0744,NEWPORT & GEORGIA,  36.880862, -76.290266
0745,NEWPORT & 37TH,  36.879637, -76.290609
0747,NEWPORT & 35TH,  36.878185, -76.290505
0748,35TH & COLONIAL,  36.878133, -76.288636
0749,COLONIAL & 31ST,  36.876520, -76.288624
0750,COLONIAL & 30TH,  36.875436, -76.289121
0751,COLONIAL & 26TH,  36.873036, -76.290197
0752,COLONIAL & 25TH,  36.872336, -76.290518
0753,COLONIAL & 21ST,  36.868644, -76.292144
0754,COLONIAL & SPOTSWOOD,  36.866802, -76.292939
0755,COLONIAL & PRINCESS ANNE,  36.863686, -76.294225
0756,COLONIAL & BOISSEVAIN,  36.859771, -76.296153
0757,COLONIAL & 26TH,  36.872838, -76.290168
0758,INDIAN RIVER & OAKWOOD,  36.831243, -76.259198
0759,SEWELLS POINT & STRAND,  36.894094, -76.239204
0761,INDIAN RIVER & FORD,  36.830207, -76.253972
0762,INDIAN RIVER & SAINT LAWRENCE,  36.824378, -76.239447
0763,INDIAN RIVER & HAZEL,  36.822113, -76.231534
0764,INDIAN RIVER & SPARROW,  36.820472, -76.225752
0765,INDIAN RIVER & LELAND,  36.817818, -76.216629
0766,MILITARY & INDIAN RIVER,  36.815356, -76.215775
0767,AUBURN & MILITARY,  36.808862, -76.218052
0768,AUBURN & COLLEGE PARK,  36.807746, -76.216076
0769,PROVIDENCE & AMHERST,  36.810545, -76.209114
0770,SEWELLS POINT & ELMHURST,  36.882357, -76.233898
0771,SEWELLS POINT & BANKHEAD,  36.885670, -76.235801
0772,SEWELLS POINT & NORVELLA,  36.887063, -76.236787
0773,INDIAN RIVER & CHURCH,  36.802165, -76.184676
0774,SEWELLS POINT & STRAND,  36.893884, -76.239015
0775,KEMPSRIVER & FORDHAM,  36.801284, -76.177969
0776,INDIAN RIVER & KEMPSVILLE,  36.796200, -76.173458
0778,INDIAN LAKES & HALIFAX,  36.792233, -76.163922
0779,INDIAN RIVER & STOCKTON,  36.787544, -76.162738
0780,LYNNHAVEN & THAMESFORD,  36.785343, -76.156739
0781,LYNNHAVEN & PLEASANT VALLEY,  36.786559, -76.149889
0782,LYNNHAVEN & QUARTER,  36.787368, -76.145805
0783,LYNNHAVEN & ROUNDHILL,  36.788377, -76.135515
0784,LYNNHAVEN & GREY FRIARS CHASE,  36.788970, -76.127907
0785,LYNNHAVEN & PRINCESS ANNE,  36.792964, -76.119083
0786,LYNNHAVEN & WOODBRIDGE,  36.794902, -76.117202
0787,LYNNHAVEN & RIVERSIDE,  36.795529, -76.111460
0788,BUCKNER & RICA,  36.789207, -76.107690
0789,TCC VIRGINIA BEACH,  36.787376, -76.101322
0790,MICHAEL LA BOUVE & FACULTY,  36.785642, -76.096892
0791,FACULTY & MICHAEL LA BOUVE,  36.784984, -76.096270
0792,BUCKNER & RICA,  36.789523, -76.107717
0793,LYNNHAVEN & LONGWOOD,  36.796094, -76.115381
0794,LYNNHAVEN & DAHLIA,  36.795210, -76.117274
0795,LYNNHAVEN & PRINCESS ANNE,  36.793471, -76.119030
0796,LYNNHAVEN & PISSARRO,  36.789155, -76.128706
0797,LYNNHAVEN & ROUNDHILL,  36.788620, -76.135245
0798,LYNNHAVEN & QUARTER,  36.787535, -76.146075
0799,LYNNHAVEN & PLEASANT VALLEY,  36.786484, -76.151628
0800,LYNNHAVEN & BRIDLE CREEK,  36.785515, -76.157448
0801,INDIAN RIVER & WESTHAVEN,  36.788052, -76.162889
0802,INDIAN LAKES & HALIFAX,  36.792388, -76.163709
0803,KEMPSRIVER & FORDHAM,  36.801513, -76.178023
0804,INDIAN RIVER & THOMPKINS,  36.801148, -76.182066
0805,INDIAN RIVER & FENTON,  36.802021, -76.183850
0806,INDIAN RIVER & GENERAL,  36.802988, -76.185901
0807,INDIAN RIVER & STRICKLAND,  36.805475, -76.191237
0808,INDIAN RIVER & REON,  36.810243, -76.200960
0809,PROVIDENCE & BLAKELY,  36.810637, -76.209446
0810,AUBURN & MILITARY,  36.808652, -76.217563
0811,MILITARY & AUBURN,  36.810210, -76.218421
0812,MILITARY & INDIAN RIVER,  36.815077, -76.215524
0813,INDIAN RIVER & LELAND,  36.818226, -76.216957
0814,INDIAN RIVER & JUSTIS,  36.820598, -76.225210
0815,INDIAN RIVER & HAZEL,  36.822361, -76.231281
0816,INDIAN RIVER & SAINT LAWRENCE,  36.824765, -76.239835
0817,INDIAN RIVER & KEMP,  36.826528, -76.244095
0818,WILSON & CYPRESS,  36.828326, -76.266414
0819,WILSON & MANSON,  36.826276, -76.267851
0820,INDIAN RIVER P&R LOT,  36.810617, -76.199253
0822,PHILPOTTS & DEVONSHIRE,  36.898846, -76.247776
0823,MIDDLE GROUND & ROCK LANDING,  37.094935, -76.468520
0825,BRAMBLETON & PARK,  36.846678, -76.270881
0826,CAMPOSTELLA & INDIAN RIVER,  36.830546, -76.261673
0827,MELON & CAMPOSTELLA,  36.827949, -76.262477
0828,MELON & CYPRESS,  36.826527, -76.263729
0829,MELON & BERKLEY,  36.824435, -76.265229
0831,STALHAM & FIRESIDE,  36.811907, -76.249426
0832,CAMPOSTELLA & VICKER,  36.807966, -76.256072
0833,WINGFIELD & BERKLEY,  36.817631, -76.251905
0834,BORDER & BERKLEY,  36.815497, -76.248768
0835,BATTLEFIELD & ESSEX (mdblk),  36.759948, -76.250235
0836,BATTLEFIELD & GIBSON,  36.756025, -76.248569
0838,BATTLEFIELD & GREAT BRIDGE,  36.734675, -76.240706
0839,BATTLEFIELD & NORTHFIELD,  36.729858, -76.241002
0840,BATTLEFIELD & TILDEN,  36.725467, -76.241359
0841,BATTLEFIELD & LOCKS,  36.721476, -76.240135
0842,BATTLEFIELD & ALBEMARLE,  36.717946, -76.239572
0843,SHEA & CONQUEST (City Hall),  36.715608, -76.248845
0844,CEDAR & LAS GAVIOTAS,  36.719553, -76.287200
0845,TCC CHESAPEAKE,  36.725237, -76.295406
0846,BATTLEFIELD & CEDAR,  36.717600, -76.239215
0849,BATTLEFIELD & WELCH,  36.729978, -76.240659
0850,BATTLEFIELD & GAINSBOROUGH,  36.742196, -76.243145
0851,BATTLEFIELD & MEDICAL,  36.745784, -76.244451
0852,BATTLEFIELD & OAK GROVE,  36.754329, -76.247564
0853,BATTLEFIELD & LENORE,  36.758243, -76.249277
0854,BATTLEFIELD & THRASHER,  36.762686, -76.250936
0855,STALHAM & FIRESIDE,  36.811631, -76.249633
0856,STALHAM & SHADY,  36.813681, -76.249100
0857,BORDER & BETHEL,  36.815738, -76.259208
0859,BERKLEY & CAMPOSTELLA,  36.822724, -76.261408
0860,CAMPOSTELLA & BERKLEY,  36.823570, -76.260488
0861,CAMPOSTELLA & MELON,  36.828269, -76.260968
0862,CAMPOSTELLA & CANTON,  36.832287, -76.261758
0863,CAMPOSTELLA & ARLINGTON,  36.835423, -76.263020
0866,INDEPENDENCE & LAKESIDE,  36.892300, -76.140000
0867,PLEASURE HOUSE & THOROUGHGOOD SQ,  36.896839, -76.138825
0869,SHORE & PLEASANT,  36.928361, -76.191062
0870,LITTLE CREEK & CASTLETON,  36.915777, -76.301918
0873,LITTLE CREEK & TAPLEY,  36.916062, -76.296185
0874,LITTLE CREEK & DIVEN,  36.916101, -76.293574
0876,LITTLE CREEK & ARMFIELD,  36.916157, -76.290575
0877,LITTLE CREEK & RUTHVEN,  36.916049, -76.285261
0878,LITTLE CREEK & SHERYL,  36.915623, -76.281020
0881,LITTLE CREEK & COLONIAL,  36.914987, -76.275257
0882,TAUSSIG & GRANBY,  36.917769, -76.270860
0883,TAUSSIG & LITTLE CREEK,  36.917558, -76.270035
0884,LITTLE CREEK & SAN ANTONIO,  36.917897, -76.264448
0886,LITTLE CREEK & DALLAS,  36.917443, -76.258805
0887,LITTLE CREEK & TIDEWATER,  36.916585, -76.255928
0888,JOHNSTONS & AUBURN,  36.907783, -76.238695
0890,JOHNSTONS & MILITARY,  36.908467, -76.234982
0891,MILITARY & JOHNSTONS,  36.906407, -76.232187
0892,MILITARY & SPRINGMEADOW,  36.904116, -76.230477
0893,MILITARY & LONGDALE,  36.901477, -76.228566
0895,MILITARY & CRESCENT,  36.898111, -76.226118
0896,MILITARY & MCGEE,  36.896058, -76.224673
0898,MILITARY & NORVELLA,  36.892793, -76.222259
0900,AZALEA GARDEN & IOWA,  36.888177, -76.221103
0901,AZALEA GARDEN & WINDERMERE,  36.885554, -76.222786
0903,AZALEA GARDEN & BEAMON,  36.881259, -76.225551
0905,ROBIN HOOD & WALMER,  36.879025, -76.226191
0907,ROBIN HOOD & AYLIFF,  36.879947, -76.221355
0909,ROBIN HOOD & ALMEDA,  36.881315, -76.217044
0910,MILITARY & ROBIN HOOD,  36.878929, -76.212116
0911,MILITARY & ELIZABETH,  36.876312, -76.210855
0912,MILITARY & PRINCESS ANNE,  36.872440, -76.210982
0913,MILITARY & LOWERY,  36.865449, -76.210850
0914,JANAF SHOPPING CENTER,  36.859361, -76.206640
0916,MILITARY CIRCLE MALL,  36.852270, -76.203265
0917,POPLAR HALL & HONAKER,  36.849850, -76.201744
0918,POPLAR HALL & MILITARY,  36.848910, -76.208283
0919,MILITARY & CORPORATE,  36.836091, -76.210670
0920,MILITARY & BROCKMAN,  36.828445, -76.210703
0921,MILITARY & BULLIS,  36.822702, -76.211474
0922,MILITARY & AUBURN,  36.809405, -76.219286
0923,MILITARY & ENGLE,  36.805695, -76.223494
0924,MILITARY & PARAMONT,  36.802227, -76.228241
0925,MILITARY & SMITH,  36.799809, -76.231531
0927,GRANBY & LORENGO,  36.944323, -76.259745
0928,GRANBY & PENNSYLVANIA,  36.882086, -76.282033
0930,MILITARY & OLD GREENBRIER,  36.797857, -76.233725
0931,MILITARY & SMITH,  36.800224, -76.230518
0932,MILITARY & PARAMONT,  36.802468, -76.227489
0934,MILITARY & BULLIS,  36.823697, -76.210677
0935,MILITARY & BROCKMAN,  36.828644, -76.210321
0938,JANAF SHOPPING CENTER,  36.859973, -76.207081
0939,MILITARY & LAKE HERBERT,  36.868714, -76.211099
0940,MILITARY & LEWIS,  36.871447, -76.210930
0942,MILITARY & ELIZABETH,  36.876451, -76.210596
0943,MILITARY & ROBIN HOOD,  36.879510, -76.212280
0944,ROBIN HOOD & ALMEDA,  36.881182, -76.217777
0945,ROBIN HOOD & AYLIFF,  36.880149, -76.221183
0946,ROBIN HOOD & AZALEA GARDEN,  36.879135, -76.226238
0947,AZALEA GARDEN & BEAMON,  36.882152, -76.224854
0949,MILITARY & AZALEA GARDEN,  36.890994, -76.220574
0950,MILITARY & NORVELLA,  36.893205, -76.222299
0951,MILITARY & NORVIEW,  36.895593, -76.224054
0952,MILITARY & IRWIN,  36.896963, -76.225121
0953,MILITARY & MEADOW LAKE,  36.898383, -76.226147
0954,MILITARY & LONGDALE,  36.900978, -76.228036
0956,MILITARY & JOHNSTONS,  36.906664, -76.232191
0957,JOHNSTONS & MILITARY,  36.908823, -76.234619
0959,JOHNSTONS & ROSEMONT,  36.907889, -76.238328
0960,SEWELLS POINT & DENVER,  36.871610, -76.232225
0961,INDIAN RIVER & CAMPOS,  36.830488, -76.260359
0962,LITTLE CREEK & EAST GLENS,  36.917957, -76.260525
0963,LITTLE CREEK & GALVESTON,  36.918183, -76.261712
0964,LITTLE CREEK & GLEN,  36.917744, -76.265349
0965,TAUSSIG & LITTLE CREEK,  36.917589, -76.269771
0966,LITTLE CREEK & VICTORY,  36.915129, -76.275211
0967,LITTLE CREEK & NEWPORT,  36.915586, -76.279783
0968,LITTLE CREEK & RESTMERE,  36.915817, -76.282007
0969,LITTLE CREEK & RUTHVEN,  36.916198, -76.285729
0970,LITTLE CREEK & GRANTHAM,  36.916298, -76.287690
0971,LITTLE CREEK & MOUNT PLEASANT,  36.916221, -76.292181
0972,LITTLE CREEK & DIVEN,  36.916178, -76.294865
0973,LITTLE CREEK & TAPLEY,  36.916155, -76.296302
0974,LITTLE CREEK & TAPLEY 2,  36.916148, -76.297524
0975,LITTLE CREEK & DUNFIELD,  36.915947, -76.300726
0976,LITTLE CREEK & CORTLANDT,  36.915864, -76.302329
0978,LITTLE CREEK & HAMPTON,  36.916126, -76.307112
0979,WILSON & WADE,  36.824546, -76.268893
0980,TIDEWATER & BAYVIEW,  36.933622, -76.253727
0981,TIDEWATER & BECK,  36.937094, -76.254261
0982,TIDEWATER & CHESTER,  36.939109, -76.254598
0983,TIDEWATER & RANDALL,  36.942198, -76.256245
0988,BALLENTINE & PETERSON,  36.871446, -76.252587
0989,BALLENTINE & DAVIS,  36.869682, -76.252160
0990,BALLENTINE & TAIT,  36.867830, -76.251685
0991,BALLENTINE & MCLEMORE,  36.865968, -76.251251
0992,BALLENTINE & TARRANT,  36.862732, -76.250427
0993,PRINCESS ANNE & RAILROAD,  36.860991, -76.248209
0994,PRINCESS ANNE & INGLESIDE 1,  36.862883, -76.244429
0995,PRINCESS ANNE & INGLESIDE 2,  36.863147, -76.243875
0997,BALLENTINE & HOLLISTER,  36.855462, -76.248742
0998,BALLENTINE & DOGAN,  36.857448, -76.249008
1000,BALLENTINE & TARRANT,  36.862571, -76.250255
1001,BALLENTINE & TAIT,  36.867638, -76.251543
1002,BALLENTINE & DAVIS,  36.869525, -76.251997
1003,BALLENTINE & PETERSON,  36.871240, -76.252439
1004,BALLENTINE & HANBURY,  36.873124, -76.252905
1007,OCEAN VIEW & 5TH VIEW,  36.961110, -76.262953
1008,OCEAN VIEW & 6TH VIEW,  36.962932, -76.265772
1009,OCEAN VIEW & 7TH VIEW,  36.963967, -76.267904
1010,OCEAN VIEW & SALEM,  36.966608, -76.276315
1011,OCEAN VIEW & 10TH VIEW,  36.966947, -76.277866
1014,OCEAN VIEW & 15TH VIEW,  36.967023, -76.294018
1015,OCEAN VIEW & RALLSTON,  36.967015, -76.291392
1016,OCEAN VIEW & LE CLAIR,  36.967041, -76.286375
1017,OCEAN VIEW & 11TH VIEW,  36.967012, -76.281453
1018,OCEAN VIEW & 10TH VIEW,  36.966772, -76.278156
1019,OCEAN VIEW & 9TH VIEW,  36.966075, -76.275321
1021,VIRGINIA BEACH & SALTER,  36.857649, -76.284475
1022,VIRGINIA BEACH & SAINT PAUL,  36.857360, -76.282058
1023,VIRGINIA BEACH & CHAPEL,  36.855057, -76.276478
1025,VIRGINIA BEACH & MARSHALL,  36.852237, -76.267617
1026,VIRGINIA BEACH & COVENANT,  36.851876, -76.263949
1027,VIRGINIA BEACH & MAPOLE,  36.851971, -76.260996
1028,VIRGINIA BEACH & OAKLAWN,  36.852033, -76.259189
1029,VIRGINIA BEACH & MAJESTIC,  36.852102, -76.257625
1030,VIRGINIA BEACH & NORCHESTER,  36.852195, -76.255328
1032,VIRGINIA BEACH & GODFREY,  36.852475, -76.250575
1033,VIRGINIA BEACH & BALLENTINE,  36.852781, -76.248537
1034,VIRGINIA BEACH & FAIR MEADOWS,  36.853305, -76.175665
1035,VIRGINIA BEACH & ANNA,  36.856067, -76.230745
1036,VIRGINIA BEACH & JETT,  36.856252, -76.224790
1037,VIRGINIA BEACH & PECAN POINT,  36.856090, -76.220356
1038,VIRGINIA BEACH & ROUND BAY,  36.855962, -76.217227
1039,VIRGINIA BEACH & BRIAR HILL,  36.855860, -76.214528
1040,GLENROCK & VIRGINIA BEACH,  36.854489, -76.202824
1042,VIRGINIA BEACH & KEMPSVILLE,  36.855033, -76.194367
1047,VIRGINIA BEACH & NEWTOWN,  36.853914, -76.177110
1048,VIRGINIA BEACH & DAVIS,  36.851863, -76.172058
1049,VIRGINIA BEACH & TOY,  36.850310, -76.168287
1050,VIRGINIA BEACH & CLEARFIELD,  36.848794, -76.164570
1051,VIRGINIA BEACH & NELMS,  36.848060, -76.162746
1052,VIRGINIA BEACH & NORTHRIDGE,  36.847461, -76.161247
1053,VIRGINIA BEACH & WITCHDUCK,  36.845573, -76.156784
1054,VIRGINIA BEACH & PENNSYLVANIA,  36.844875, -76.155165
1055,VIRGINIA BEACH & OPAL,  36.843607, -76.150133
1056,VIRGINIA BEACH & ARAGONA,  36.843500, -76.146032
1057,VIRGINIA BEACH & HORACE,  36.843453, -76.143418
1058,VIRGINIA BEACH & FIRST,  36.843418, -76.141086
1059,VIRGINIA BEACH & BEASLEY,  36.843230, -76.128360
1061,VIRGINIA BEACH & THALIA,  36.843146, -76.121420
1062,VIRGINIA BEACH & ASH,  36.843100, -76.119152
1063,VIRGINIA BEACH & THALIA STATION,  36.842260, -76.115872
1064,VIRGINIA BEACH & KENTUCKY,  36.840637, -76.111482
1065,VIRGINIA BEACH & LYNN SHORES,  36.839782, -76.108256
1066,VIRGINIA BEACH & CAREN,  36.839733, -76.105847
1067,VIRGINIA BEACH & STRIP MALL,  36.839721, -76.103586
1068,VIRGINIA BEACH & ROSEMONT,  36.840400, -76.096516
1069,VIRGINIA BEACH & MALIBU,  36.840615, -76.095088
1070,VIRGINIA BEACH & PLAZA TRAIL,  36.841193, -76.091147
1071,VIRGINIA BEACH & KING RICHARD,  36.841561, -76.088555
1072,VIRGINIA BEACH & GROVELAND,  36.842072, -76.085216
1073,VIRGINIA BEACH & KINGS GRANT,  36.843352, -76.076204
1074,VIRGINIA BEACH & LYNNHAVEN,  36.844008, -76.071821
1075,VIRGINIA BEACH & YORKTOWN,  36.843844, -76.069827
1076,VIRGINIA BEACH & FOUNDRY,  36.842832, -76.066892
1077,VIRGINIA BEACH & EUREKA,  36.840879, -76.061594
1078,VIRGINIA BEACH & LYNNRIVER,  36.840789, -76.059112
1079,VIRGINIA BEACH & PARKER,  36.841316, -76.055420
1080,VIRGINIA BEACH & BYRD,  36.841718, -76.052546
1082,LASKIN & REGENCY,  36.848221, -76.033219
1083,LASKIN & VILLAGE,  36.849188, -76.028662
1084,LASKIN & REPUBLIC,  36.849470, -76.027157
1085,FIRST COLONIAL & LASKIN,  36.849916, -76.022114
1086,FIRST COLONIAL & DONNA,  36.848182, -76.021699
1087,VIRGINIA BEACH & OCEANA,  36.842706, -76.012200
1088,VIRGINIA BEACH & BIRCH LAKE,  36.841797, -75.993802
1089,VIRGINIA BEACH & SEABRIDGE,  36.842177, -75.991604
1090,VIRGINIA BEACH & 2ND,  36.842683, -75.988970
1091,VIRGINIA BEACH & PARKS,  36.843414, -75.984966
1092,VIRGINIA BEACH & CYPRESS,  36.843730, -75.983150
1093,VIRGINIA BEACH & BALTIC,  36.844382, -75.979372
1094,19TH & PACIFIC,  36.847104, -75.976269
1095,20TH & ARTIC,  36.847748, -75.977697
1096,ARCTIC & VIRGINIA BEACH,  36.844881, -75.977509
1097,VIRGINIA BEACH & MEDITERRANEAN,  36.844141, -75.981665
1098,VIRGINIA BEACH & JEFFERSON,  36.842909, -75.988801
1099,VIRGINIA BEACH & ANCHORAGE,  36.842688, -75.990348
1100,VIRGINIA BEACH & BIRCH LAKE,  36.841877, -75.995253
1101,VIRGINIA BEACH & DUKES,  36.842722, -76.004430
1102,VIRGINIA BEACH & SHIPPS,  36.842743, -76.005807
1103,VIRGINIA BEACH & GARCIA,  36.842793, -76.011025
1104,VIRGINIA BEACH & SCOTT,  36.842840, -76.011736
1105,FIRST COLONIAL & DONNA,  36.848403, -76.021436
1106,LASKIN & HILLTOP,  36.850432, -76.024980
1107,LASKIN & VICTOR,  36.849728, -76.028558
1108,LASKIN & REGENCY,  36.848737, -76.033083
1109,LASKIN & BRATTEN,  36.846984, -76.035925
1111,VIRGINIA BEACH & GREAT NECK,  36.841915, -76.050420
1112,VIRGINIA BEACH & CRIPPLE CREEK,  36.841164, -76.058669
1113,VIRGINIA BEACH & BALTIC,  36.844484, -75.979776
1114,VIRGINIA BEACH & MUSTANG,  36.842624, -76.065483
1115,VIRGINIA BEACH & YORKTOWN,  36.844095, -76.069514
1116,VIRGINIA BEACH & CRANSTON,  36.842890, -76.082064
1117,VIRGINIA BEACH & GROVELAND,  36.842303, -76.085997
1118,VIRGINIA BEACH & KING RICHARD,  36.841954, -76.088315
1119,VIRGINIA BEACH & LITTLE NECK,  36.841472, -76.091965
1120,VIRGINIA BEACH & LYNN SHORES,  36.840211, -76.108775
